timestamp,rfp_id,record_id,field,old_value,new_value,diff_status,result
2026-05-14 16:09:53,SEC RFP- C001479786 - 6001479786,988df85e-de28-f111-88b4-6045bd13d56f,publish_time,,5/26/2024 10:42 PM,MISSING,OK
2026-05-14 16:09:53,SEC RFP- C001479786 - 6001479786,988df85e-de28-f111-88b4-6045bd13d56f,rfp_type,,RFP,MISSING,OK
2026-05-14 16:09:54,SEC RFPC001442256,9a8df85e-de28-f111-88b4-6045bd13d56f,owner_name,KHALED SAEED SALEH AL AMOUDI,AYMAN HAMEED MOBERIK ALZANBQI,WRONG,OK
2026-05-14 16:09:54,SEC RFPC001442256,9a8df85e-de28-f111-88b4-6045bd13d56f,publish_time,,5/23/2024 4:14 AM,MISSING,OK
2026-05-14 16:09:54,SEC RFPC001442256,9a8df85e-de28-f111-88b4-6045bd13d56f,rfp_type,,RFP,MISSING,OK
2026-05-14 16:09:55,SEC RFP - C001456667,a68df85e-de28-f111-88b4-6045bd13d56f,owner_name,,ALI KHALED ALI ALGHUWAINIM,MISSING,OK
2026-05-14 16:09:55,SEC RFP - C001456667,a68df85e-de28-f111-88b4-6045bd13d56f,publish_time,,3/14/2024 4:23 AM,MISSING,OK
2026-05-14 16:09:55,SEC RFP - C001456667,a68df85e-de28-f111-88b4-6045bd13d56f,rfp_type,,RFP,MISSING,OK
2026-05-14 16:09:55,Aramco_4203233226_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,12bbf2ae-de28-f111-88b4-6045bd13d56f,owner_name,,"Aldossary, Shaikha",MISSING,OK
2026-05-14 16:09:55,Aramco_4203233226_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,12bbf2ae-de28-f111-88b4-6045bd13d56f,publish_time,,11/25/2025 2:10 AM,MISSING,OK
2026-05-14 16:09:55,Aramco_4203233226_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,12bbf2ae-de28-f111-88b4-6045bd13d56f,rfp_type,,RFP,MISSING,OK
2026-05-14 16:09:56,"Aramco_4203231142_CABLE, ELECTRICAL, LOW VOLTAGE",4567d48d-df28-f111-88b4-7c1e5278f52e,owner_name,,"Alshareedah, Njoud",MISSING,OK
2026-05-14 16:09:56,"Aramco_4203231142_CABLE, ELECTRICAL, LOW VOLTAGE",4567d48d-df28-f111-88b4-7c1e5278f52e,publish_time,,2/23/2026 10:56 PM,MISSING,OK
2026-05-14 16:09:56,"Aramco_4203231142_CABLE, ELECTRICAL, LOW VOLTAGE",4567d48d-df28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
