timestamp,rfp_id,record_id,field,old_value,new_value,diff_status,result
2026-05-13 23:38:23,SEC RFP-C001478687,60e1f95a-de28-f111-88b4-7c1e5278f52e,publish_time,,6/12/2024 2:51 AM,MISSING,OK
2026-05-13 23:38:23,SEC RFP-C001478687,60e1f95a-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:24,SEC RFP-C001483718,7ee1f95a-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFhpheqO&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:24,SEC RFP-C001483718,7ee1f95a-de28-f111-88b4-7c1e5278f52e,publish_time,,6/5/2024 10:53 PM,MISSING,OK
2026-05-13 23:38:24,SEC RFP-C001483718,7ee1f95a-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:26,SEC RFP-C001483834 - 6001483834,7fe1f95a-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFhuAImb&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:26,SEC RFP-C001483834 - 6001483834,7fe1f95a-de28-f111-88b4-7c1e5278f52e,publish_time,,6/6/2024 12:41 AM,MISSING,OK
2026-05-13 23:38:26,SEC RFP-C001483834 - 6001483834,7fe1f95a-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:27,SEC RFP-C001482102,82e1f95a-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFgf%21OmH&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:27,SEC RFP-C001482102,82e1f95a-de28-f111-88b4-7c1e5278f52e,publish_time,,6/2/2024 11:45 PM,MISSING,OK
2026-05-13 23:38:27,SEC RFP-C001482102,82e1f95a-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:28,SEC RFP-C001478056,95e1f95a-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFc4CIo%21&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:28,SEC RFP-C001478056,95e1f95a-de28-f111-88b4-7c1e5278f52e,publish_time,,5/22/2024 5:02 AM,MISSING,OK
2026-05-13 23:38:28,SEC RFP-C001478056,95e1f95a-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:29,SEC RFP-C001472711,dbe55161-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFW%21u6vn&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:29,SEC RFP-C001472711,dbe55161-de28-f111-88b4-7c1e5278f52e,owner_name,,ABDULLAH MOHAMMAD SAAD AL SHAHRANI,MISSING,OK
2026-05-13 23:38:29,SEC RFP-C001472711,dbe55161-de28-f111-88b4-7c1e5278f52e,publish_time,,5/6/2024 4:45 AM,MISSING,OK
2026-05-13 23:38:29,SEC RFP-C001472711,dbe55161-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:30,SEC RFP-C001454582,e9e55161-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFHCnx5E&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:30,SEC RFP-C001454582,e9e55161-de28-f111-88b4-7c1e5278f52e,owner_name,,Ayman A Al-Ahmadi,MISSING,OK
2026-05-13 23:38:30,SEC RFP-C001454582,e9e55161-de28-f111-88b4-7c1e5278f52e,publish_time,,3/12/2024 1:24 AM,MISSING,OK
2026-05-13 23:38:30,SEC RFP-C001454582,e9e55161-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:31,SEC RFP-C001455446,eee55161-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFHWnpSw&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:31,SEC RFP-C001455446,eee55161-de28-f111-88b4-7c1e5278f52e,publish_time,,3/12/2024 7:32 AM,MISSING,OK
2026-05-13 23:38:31,SEC RFP-C001455446,eee55161-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:33,SEC RFP - C001455886,f0e55161-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFH0YMZd&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:33,SEC RFP - C001455886,f0e55161-de28-f111-88b4-7c1e5278f52e,publish_time,,3/13/2024 3:03 AM,MISSING,OK
2026-05-13 23:38:33,SEC RFP - C001455886,f0e55161-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:33,SEC RFP-C001449814,e88c4a67-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFDKlt7A&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:33,SEC RFP-C001449814,e88c4a67-de28-f111-88b4-7c1e5278f52e,publish_time,,3/3/2024 12:41 AM,MISSING,OK
2026-05-13 23:38:33,SEC RFP-C001449814,e88c4a67-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:34,SEC RFP C001449677,e98c4a67-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFDJmi4e&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:34,SEC RFP C001449677,e98c4a67-de28-f111-88b4-7c1e5278f52e,publish_time,,3/2/2024 11:59 PM,MISSING,OK
2026-05-13 23:38:34,SEC RFP C001449677,e98c4a67-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:36,SEC RFP-C001450305,f08c4a67-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFDcMUjd&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:36,SEC RFP-C001450305,f08c4a67-de28-f111-88b4-7c1e5278f52e,publish_time,,3/3/2024 10:58 AM,MISSING,OK
2026-05-13 23:38:36,SEC RFP-C001450305,f08c4a67-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:37,SEC RFP-C001452278,f98c4a67-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFEbxSMR&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:37,SEC RFP-C001452278,f98c4a67-de28-f111-88b4-7c1e5278f52e,publish_time,,3/5/2024 11:17 PM,MISSING,OK
2026-05-13 23:38:37,SEC RFP-C001452278,f98c4a67-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:38,SEC RFP - C001446090,fb8c4a67-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE%21vNVMZ&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:38,SEC RFP - C001446090,fb8c4a67-de28-f111-88b4-7c1e5278f52e,publish_time,,2/20/2024 1:14 AM,MISSING,OK
2026-05-13 23:38:38,SEC RFP - C001446090,fb8c4a67-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:40,SEC RFP-C001449622,078d4a67-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFCqWhIx&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:40,SEC RFP-C001449622,078d4a67-de28-f111-88b4-7c1e5278f52e,publish_time,,2/29/2024 4:18 AM,MISSING,OK
2026-05-13 23:38:40,SEC RFP-C001449622,078d4a67-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:41,SEC RFP- C001468179 - 6001468179,31c9486d-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFSHcR8b&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:41,SEC RFP- C001468179 - 6001468179,31c9486d-de28-f111-88b4-7c1e5278f52e,publish_time,,4/22/2024 4:23 AM,MISSING,OK
2026-05-13 23:38:41,SEC RFP- C001468179 - 6001468179,31c9486d-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:42,SEC RFP-C001462674,33c9486d-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFNECskJ&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:42,SEC RFP-C001462674,33c9486d-de28-f111-88b4-7c1e5278f52e,publish_time,,3/31/2024 5:53 AM,MISSING,OK
2026-05-13 23:38:42,SEC RFP-C001462674,33c9486d-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:43,SEC RFP-C001459593,36c9486d-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFKu9hkl&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:43,SEC RFP-C001459593,36c9486d-de28-f111-88b4-7c1e5278f52e,publish_time,,3/21/2024 5:30 AM,MISSING,OK
2026-05-13 23:38:43,SEC RFP-C001459593,36c9486d-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:45,SEC RFP-C001459571,37c9486d-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFKrf%21%2B1&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:45,SEC RFP-C001459571,37c9486d-de28-f111-88b4-7c1e5278f52e,publish_time,,3/21/2024 4:18 AM,MISSING,OK
2026-05-13 23:38:45,SEC RFP-C001459571,37c9486d-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:46,SEC RFPC001461510,3ac9486d-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFMYyetX&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:46,SEC RFPC001461510,3ac9486d-de28-f111-88b4-7c1e5278f52e,publish_time,,3/27/2024 1:47 PM,MISSING,OK
2026-05-13 23:38:46,SEC RFPC001461510,3ac9486d-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:47,SEC RFP-C001459954,cfffba73-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFLMr%2Bqz&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:47,SEC RFP-C001459954,cfffba73-de28-f111-88b4-7c1e5278f52e,publish_time,,3/24/2024 4:01 AM,MISSING,OK
2026-05-13 23:38:47,SEC RFP-C001459954,cfffba73-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:48,SEC RFP - C001456957,dcffba73-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFI1fI1y&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:48,SEC RFP - C001456957,dcffba73-de28-f111-88b4-7c1e5278f52e,publish_time,,3/16/2024 7:45 AM,MISSING,OK
2026-05-13 23:38:48,SEC RFP - C001456957,dcffba73-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:50,SEC RFP-C001446252,ddffba73-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFAQrEsb&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:50,SEC RFP-C001446252,ddffba73-de28-f111-88b4-7c1e5278f52e,publish_time,,2/21/2024 5:30 AM,MISSING,OK
2026-05-13 23:38:50,SEC RFP-C001446252,ddffba73-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:51,SEC RFPC001446398,e2ffba73-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFACrPmj&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:51,SEC RFPC001446398,e2ffba73-de28-f111-88b4-7c1e5278f52e,publish_time,,2/20/2024 10:22 PM,MISSING,OK
2026-05-13 23:38:51,SEC RFPC001446398,e2ffba73-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:52,SEC RFP-C001445276,eb7ad279-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE%21airFl&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:52,SEC RFP-C001445276,eb7ad279-de28-f111-88b4-7c1e5278f52e,publish_time,,2/19/2024 3:31 AM,MISSING,OK
2026-05-13 23:38:52,SEC RFP-C001445276,eb7ad279-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:53,SEC RFP -C001442403,f87ad279-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE9YDaN2&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:53,SEC RFP -C001442403,f87ad279-de28-f111-88b4-7c1e5278f52e,publish_time,,2/12/2024 2:20 AM,MISSING,OK
2026-05-13 23:38:53,SEC RFP -C001442403,f87ad279-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:55,SEC RFP-C001438644,077bd279-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE6%2BhVE9&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:55,SEC RFP-C001438644,077bd279-de28-f111-88b4-7c1e5278f52e,publish_time,,2/2/2024 8:55 AM,MISSING,OK
2026-05-13 23:38:55,SEC RFP-C001438644,077bd279-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:56,SEC RFP-C001440403,0e7bd279-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE8RjbJy&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:56,SEC RFP-C001440403,0e7bd279-de28-f111-88b4-7c1e5278f52e,publish_time,,2/7/2024 2:32 AM,MISSING,OK
2026-05-13 23:38:56,SEC RFP-C001440403,0e7bd279-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:57,SEC RFP - C001440370,0f7bd279-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE8PjjFu&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:57,SEC RFP - C001440370,0f7bd279-de28-f111-88b4-7c1e5278f52e,publish_time,,2/7/2024 1:38 AM,MISSING,OK
2026-05-13 23:38:57,SEC RFP - C001440370,0f7bd279-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:58,SEC RFP-C001435105,1f7bd279-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPE4xyOBT&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:58,SEC RFP-C001435105,1f7bd279-de28-f111-88b4-7c1e5278f52e,owner_name,,AYMAN HAMEED MOBERIK ALZANBQI,MISSING,OK
2026-05-13 23:38:58,SEC RFP-C001435105,1f7bd279-de28-f111-88b4-7c1e5278f52e,publish_time,,1/23/2024 11:21 PM,MISSING,OK
2026-05-13 23:38:58,SEC RFP-C001435105,1f7bd279-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:38:59,SEC RFP - C001405508,8a05c185-de28-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPEi%2BuM2c&awcharset=UTF-8,MISSING,OK
2026-05-13 23:38:59,SEC RFP - C001405508,8a05c185-de28-f111-88b4-7c1e5278f52e,owner_name,,ALI KHALED ALI ALGHUWAINIM,MISSING,OK
2026-05-13 23:38:59,SEC RFP - C001405508,8a05c185-de28-f111-88b4-7c1e5278f52e,publish_time,,11/2/2023 3:39 AM,MISSING,OK
2026-05-13 23:38:59,SEC RFP - C001405508,8a05c185-de28-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:39:01,SEC RFP- C001754733,04dacb22-df28-f111-88b4-7c1e5278f52e,owner_name,,Lamia O. Al-Harbi,MISSING,OK
2026-05-13 23:39:01,SEC RFP- C001754733,04dacb22-df28-f111-88b4-7c1e5278f52e,publish_time,,3/10/2026 1:55 AM,MISSING,OK
2026-05-13 23:39:02,SEC RFP-C001757328,0fcf7087-df28-f111-88b4-7c1e5278f52e,owner_name,,SALAH AHMED ALI AL MUTAWAH,MISSING,OK
2026-05-13 23:39:02,SEC RFP-C001757328,0fcf7087-df28-f111-88b4-7c1e5278f52e,publish_time,,3/17/2026 2:21 PM,MISSING,OK
2026-05-13 23:39:03,SEC RFP-C001752892 - 6001752892,15cf7087-df28-f111-88b4-7c1e5278f52e,owner_name,,KHALED SAEED SALEH AL AMOUDI,MISSING,OK
2026-05-13 23:39:03,SEC RFP-C001752892 - 6001752892,15cf7087-df28-f111-88b4-7c1e5278f52e,publish_time,,3/4/2026 12:16 AM,MISSING,OK
2026-05-13 23:39:05,SEC RFP-C001752902,18cf7087-df28-f111-88b4-7c1e5278f52e,owner_name,,MOHAMMAD FAIZ GALEB KHOJA,MISSING,OK
2026-05-13 23:39:05,SEC RFP-C001752902,18cf7087-df28-f111-88b4-7c1e5278f52e,publish_time,,3/10/2026 2:32 PM,MISSING,OK
2026-05-13 23:39:06,SEC RFP - C001678139,7d6e7b78-e028-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPH8bSWeH&awcharset=UTF-8,MISSING,OK
2026-05-13 23:39:06,SEC RFP - C001678139,7d6e7b78-e028-f111-88b4-7c1e5278f52e,owner_name,,ABAS H AL HAMAD,MISSING,OK
2026-05-13 23:39:06,SEC RFP - C001678139,7d6e7b78-e028-f111-88b4-7c1e5278f52e,publish_time,,10/4/2025 6:12 AM,MISSING,OK
2026-05-13 23:39:06,SEC RFP - C001678139,7d6e7b78-e028-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:39:07,SEC RFP-C001687692,a85c9d7e-e028-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPH9HKUCk&awcharset=UTF-8,MISSING,OK
2026-05-13 23:39:07,SEC RFP-C001687692,a85c9d7e-e028-f111-88b4-7c1e5278f52e,publish_time,,10/5/2025 10:58 PM,MISSING,OK
2026-05-13 23:39:07,SEC RFP-C001687692,a85c9d7e-e028-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:40:18,SEC RFP- C001681592,ab5c9d7e-e028-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPH4a72WL&awcharset=UTF-8,MISSING,OK
2026-05-13 23:40:18,SEC RFP- C001681592,ab5c9d7e-e028-f111-88b4-7c1e5278f52e,owner_name,,Lamia O. Al-Harbi,MISSING,OK
2026-05-13 23:40:18,SEC RFP- C001681592,ab5c9d7e-e028-f111-88b4-7c1e5278f52e,publish_time,,9/24/2025 3:55 AM,MISSING,OK
2026-05-13 23:40:18,SEC RFP- C001681592,ab5c9d7e-e028-f111-88b4-7c1e5278f52e,rfp_type,,RFP,MISSING,OK
2026-05-13 23:40:19,SEC RFP- C001682340,ac5c9d7e-e028-f111-88b4-7c1e5278f52e,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPH4YpyrN&awcharset=UTF-8,MISSING,OK
2026-05-13 23:40:19,SEC RFP- C001682340,ac5c9d7e-e028-f111-88b4-7c1e5278f52e,owner_name,,Lamia O. Al-Harbi,MISSING,OK
